date,Temperature,CloudOpacity,DHI,DNI,Radiation,Precipitation,Humidity,Pressure,WindDirection,WindSpeed,Month
2020-09-28 00:00:00+02:00,8.616666666666667,69.20833333333334,110.66666666666667,0.0,110.66666666666667,17.091666666666665,82.925,944.3083333333333,200.08333333333334,1.325,9
2020-09-29 00:00:00+02:00,9.55,65.86666666666667,96.25,0.0,96.25,17.241666666666667,90.05833333333334,951.3750000000001,245.0,3.233333333333333,9
2020-09-30 00:00:00+02:00,13.591666666666669,22.53333333333333,169.5,235.25,281.0,19.208333333333332,77.00833333333334,949.4250000000001,154.33333333333334,1.5999999999999999,9
2020-10-01 00:00:00+02:00,14.791666666666666,11.574999999999998,127.41666666666667,420.9166666666667,327.9166666666667,15.925000000000002,70.64999999999999,940.3083333333334,251.66666666666666,1.1416666666666668,10
2020-10-02 00:00:00+02:00,15.491666666666667,62.916666666666664,126.5,0.16666666666666666,126.58333333333333,20.691666666666666,67.83333333333333,929.0833333333335,107.5,5.258333333333334,10
2020-10-03 00:00:00+02:00,12.108333333333334,59.758333333333326,123.66666666666667,19.166666666666668,126.33333333333333,20.475,75.23333333333333,927.9333333333334,212.83333333333334,4.666666666666667,10
2020-10-04 00:00:00+02:00,11.316666666666668,29.600000000000005,142.08333333333334,241.83333333333334,259.5833333333333,15.975000000000001,72.08333333333334,936.4250000000001,175.33333333333334,2.25,10
2020-10-05 00:00:00+02:00,11.424999999999999,57.833333333333336,168.41666666666666,7.5,172.91666666666666,15.758333333333333,71.34166666666665,941.4916666666667,260.3333333333333,4.15,10
2020-10-06 00:00:00+02:00,11.516666666666666,59.600000000000016,112.08333333333333,20.75,117.0,17.258333333333333,73.48333333333332,943.9083333333332,216.41666666666666,3.358333333333333,10
2020-10-07 00:00:00+02:00,9.858333333333334,54.15,125.08333333333333,19.083333333333332,129.91666666666666,16.10833333333333,85.56666666666666,948.5,257.5833333333333,5.658333333333334,10
2020-10-08 00:00:00+02:00,11.891666666666666,18.7,140.83333333333334,326.75,262.75,18.95,72.43333333333332,955.4416666666666,237.66666666666666,2.5500000000000003,10
